Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12248,IA,Electricity Dealer License,"A person may not sell or dispense electricity as a vehicle fuel at a
location other than a residence or otherwise act as a licensed
electricity fuel dealer or user unless the person holds a valid license
issued by the Iowa Department of Revenue (Department). To obtain a
license, a person must file an application with the Department.
(Reference [House File](https://www.legis.iowa.gov/) 767, 2019, and
[Iowa Code](http://www.legis.iowa.gov/) 452A.42)
",2019-05-16 00:00:00 UTC,,false,58,Laws and Regulations,"",2019-07-09 17:42:39 UTC,,,,"",ELEC|PHEV,"",REGIS,STATION,https://www.legis.iowa.gov/|http://www.legis.iowa.gov/
12249,IA,Biofuel Quality Program,"The Iowa Department of Agriculture and Land Stewardship must establish
and administer programs to audit motor fuel facilities, including
biofuel processing and production plants, to screen and test motor fuel,
including renewable fuel, and to inspect motor fuel sold by dealers,
including retail motor fuel dealers. Biofuels include ethanol,
biobutanol, and biodiesel. Renewable fuel is defined as a combustible
liquid derived from biomass or produced from a biogas source, such as
biofuel and biofuel blended with gasoline. (Reference [Iowa
Code](https://www.legis.iowa.gov/) 214A.1 and 214A.2C)
",2019-05-13 00:00:00 UTC,,false,60,Laws and Regulations,"",2019-07-09 17:47:56 UTC,,,,"",BIOD|ETH,"",STD,AFP|OTHER,https://www.legis.iowa.gov/|https://www.legis.iowa.gov/
12250,CO,Public Electric Utility Services Authorization ,"Public electric utilities may provide electricity to charge plug-in
electric vehicles (PEVs) as unregulated or regulated services and may
recover the costs of distribution system and infrastructure investments
to accommodate PEV charging. The Colorado Public Utilities Commission
(Commission) should consider revenues from charging PEVs in the
utilities service territory in evaluating the retail rate impact from
the development of electric vehicle supply equipment (EVSE), which
cannot exceed 0.005% of the total annual revenue requirements of the
utility.

Public electric utilities are required to file an application with the
Commission for widespread transportation electrification programs within
their respective service territories by May 15, 2020, and every three
years thereafter. Programs may include investments or incentives to
facilitate the deployment of customer- or utility-owned EVSE and
associated electrical equipment, facilitate electrification of public
transit and other vehicle fleets, rate designs or programs that
encourage PEV charging, and customer education, outreach, and incentive
programs that increase awareness of transportation electrification.

(Reference [Senate Bill](https://leg.colorado.gov/) 19, 077, 2019, and
[Colorado Revised
Statutes](http://www.lexisnexis.com/hottopics/Colorado/) 40-1-103.3,
40-3-116, and 40-5-107)
",2019-05-31 00:00:00 UTC,,false,40,Laws and Regulations,"",2019-07-11 23:10:42 UTC,,,,"",ELEC|PHEV,"",REQ|OTHER,STATION,https://leg.colorado.gov/|http://www.lexisnexis.com/hottopics/Colorado/
12251,CO,Transportation Impacts Stakeholder Group,"The Colorado Department of Transportation (CDOT) will convene and engage
with a stakeholder group comprised of representatives of potentially
affected entities to examine and address impacts of new transportation
technologies and business models. The topics include funding
transportation infrastructure needed to support the adoption of
zero-emission vehicles (ZEV) and incentivizing the adoption of ZEVs for
use in commercial applications. CDOT is required to report on the
progress and policy recommendations of the stakeholder group during the
2019 presentation to legislative oversight committees and implement
actions by October 1, 2020. (Reference [Colorado Revised
Statutes](http://www.lexisnexis.com/hottopics/Colorado/) 43-1-125)
",2019-05-31 00:00:00 UTC,,false,42,Laws and Regulations,"",2019-07-11 23:15:09 UTC,,,,"",ELEC|HY|OTHER,"",AIRQEMISSIONS|CCEINIT|OTHER,STATION|MAN|GOV|OTHER,https://leg.colorado.gov/|http://www.lexisnexis.com/hottopics/Colorado/
12254,IL,All-Electric Vehicle (EV) Fee,"EV owners must pay an annual fee of \$100 in addition to standard
registration fees. A portion of the fees contribute to the Illinois Road
Fund. (Reference 625 [Illinois Compiled
Statutes](http://www.ilga.gov/legislation/ilcs/ilcs.asp) 5/3-805)
",2019-06-28 00:00:00 UTC,,false,69,Laws and Regulations,"",2019-07-18 23:07:57 UTC,,,,"",ELEC,"",FUEL,FLEET|IND,http://www.ilga.gov/|http://www.ilga.gov/legislation/ilcs/ilcs.asp
12257,CA,Zero-Emission Transit Bus Requirement,"By 2040, all public transit agencies must transition to 100%
zero-emission bus fleets. Zero-emission bus technologies include
all-electric or fuel cell electric. Transit agencies must purchase or
operate a minimum number of zero-emission buses according to the
following schedules:

::: {align=""center""}
                                                          Large Transit Agency                                                                             Small Transit Agency
  ----------------- ------------------------------------------------------------------------------------------------ ------------------------------------------------------------------------------------------------
  January 1, 2023    25% of the total number of new bus purchases in each calendar year must be zero-emission buses                                           No requirement
  January 1, 2026    50% of the total number of new bus purchases in each calendar year must be zero-emission buses   25% of the total number of new bus purchases in each calendar year must be zero-emission buses
  January 1, 2029                          All new bus purchases must be zero-emission buses                                                All new bus purchases must be zero-emission buses
:::

Each transit agency will submit a plan demonstrating how it will
purchase clean buses, develop infrastructure, train personnel, and other
required details. Large transit agencies must submit a plan in 2020 and
small agencies must submit a plan in 2023. Additional rules and
requirements apply.

For more information, including definitions of large and small transit
agencies and additional terms and conditions, see the California Air
Resources Board's [Innovative Clean
Transit](https://ww3.arb.ca.gov/msprog/ict/ict.htm) website.

(Reference [California Code of Regulations](http://www.oal.ca.gov/)
Title 13, Section 2023.1)
",2018-12-14 00:00:00 UTC,,false,165,Laws and Regulations,"",2019-07-24 19:13:10 UTC,,,,"",ELEC|HY,"",REQ|AIRQEMISSIONS,GOV,http://www.oal.ca.gov/
12258,CA,Zero-Emission Airport Shuttle Requirement,"By 2035, all airport fixed-route shuttle fleets must transition to 100%
zero-emission vehicles (ZEVs). Zero-emission shuttle technologies
include all-electric or fuel cell electric technologies. Starting in
2022, shuttle fleets must report the details of their vehicles to the
California Air Resources Board (ARB). Starting in 2023, if fleets
replace a ZEV shuttle, the replacement must be a ZEV. For additional
terms and conditions, see ARB's [Zero-Emission Airport
Shuttle](https://ww2.arb.ca.gov/our-work/programs/zero-emission-airport-shuttle)
website. (Reference [Resolution Number](http://www.oal.ca.gov/) 19-8,
2019)
",2019-06-27 00:00:00 UTC,,false,164,Laws and Regulations,"",2019-07-24 19:21:56 UTC,,,,"",ELEC|HY,"",REQ|AIRQEMISSIONS,GOV|IND,http://www.oal.ca.gov/
12260,LA,Electric Equipment and Electric Vehicle Supply Equipment (EVSE) Incentive - Entergy,"Qualified Entergy customers are eligible to receive incentives in
varying amounts for the purchase Level 2 and DC Fast Charging EVSE. For
more information, including eligible technologies, see the Entergy
[eTech](https://entergyetech.com/) website.
",,,false,30,Utility/Private Incentives,"",2019-08-05 15:39:19 UTC,,,,"",ELEC,OTHER,"",STATION|FLEET|IND,""
12261,MS,Electric Equipment and Electric Vehicle Supply Equipment (EVSE) Incentive - Entergy,"Qualified Entergy customers are eligible to receive incentives in
varying amounts for the purchase of select on- and off-road electric
vehicles and Level 2 EVSE. For more information, including eligible
technologies, see the Entergy [eTech](https://entergyetech.com/)
website.
",,,false,8,Utility/Private Incentives,"",2019-08-05 15:43:07 UTC,,,,"",ELEC,OTHER,"",STATION|FLEET|IND,""
12262,TX,Electric Equipment and Electric Vehicle Supply Equipment (EVSE) Incentive - Entergy,"Qualified Entergy customers are eligible to receive incentives in
varying amounts for the purchase of select on- and off-road electric
vehicles and Level 2 EVSE. For more information, including eligible
technologies, see the Entergy [eTech](https://entergyetech.com/)
website.
",,,false,66,Utility/Private Incentives,"",2019-08-05 15:44:40 UTC,,,,"",ELEC,OTHER,"",STATION|FLEET|IND,""
12264,WI,Plug-In Electric Vehicle (PEV) Charging Rate Incentive - Madison Gas and Electric (MGE),"MGE offers a time-of-use (TOU) electricity rate for customers with a
PEV. For more information, see the MGE [Shift &
Save](https://www.mge.com/our-environment/electric-vehicles/shift-save)
website.
",,,false,100,Utility/Private Incentives,"",2019-08-05 17:31:26 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|PURCH|IND,""
12265,MN,Advanced Technology Business Incentives,"The Minnesota Department of Employment and Economic Development's Launch
Minnesota program will provide business development and financial
assistance to high technology Minnesota businesses, including cellulosic
ethanol businesses. For more information, see the [Launch
Minnesota](https://mn.gov/launchmn/) website. (Reference [House
File](https://www.leg.state.mn.us/) 2, 2019)
",2019-05-30 00:00:00 UTC,,false,15,State Incentives,"",2019-08-06 16:51:39 UTC,2024-01-01 00:00:00 UTC,,,"",ETH,GNT|OTHER,"",FLEET,https://www.leg.state.mn.us/
12267,MN,Electric Vehicle Supply Equipment (EVSE) Rebate and Rate Reduction - Otter Tail Power,"Otter Tail Power Company offers a time-of-use (TOU) rate to residential
customers with plug-in electric vehicles (PEV). The TOU rate only
applies to electricity used to charge the PEV.

Otter Tail Power Company also offers a \$400 rebate for the installation
of a Level 2 EVSE.

For more information, see the Otter Tail Power Company [Electric
Vehicles](https://www.otpco.com/ways-to-save/electric-vehicles/)
website.
",,,false,36,Utility/Private Incentives,"",2019-08-06 17:06:12 UTC,,,,"",ELEC|PHEV,OTHER|RBATE,"",STATION|IND,""
12268,KS,Plug-In Electric Vehicle and Hybrid Electric Vehicle (HEV) Fees,"Beginning January 1, 2020, the annual registration fee for all-electric
vehicles is \$100 and \$50 for plug-in hybrid electric vehicles and
HEVs. (Reference [Kansas Statutes
8-143](http://www.kslegislature.org/li/) 2214, 2019)
",2019-04-18 00:00:00 UTC,,false,58,Laws and Regulations,"",2019-08-07 15:57:22 UTC,,,,"",ELEC|HEV|PHEV,"",FUEL,FLEET|GOV|IND,http://www.kslegislature.org/li/|http://www.kslegislature.org/li/
12269,OK,Autonomous Vehicle (AV) Regulation Authorization,"Only the State of Oklahoma may enact a law or take any other action to
regulate the operation of AVs in Oklahoma. An AV is defined as a vehicle
equipped with automated driving system technology that allows vehicle
automation to perform the entire driving task on a sustained basis as
specified in SAE internation J3016. A county or municipality may not
prohibit, restrict, or regulate the operation of AVs. (Reference
[Oklahoma Statutes](http://www.oklegislature.gov/) 47-1701 and 47-1702)
",2019-05-17 00:00:00 UTC,,false,65,Laws and Regulations,"",2019-08-08 16:41:31 UTC,,,,"",AUTONOMOUS,"",DREST,GOV,http://www.oklegislature.gov/
12270,OK,Autonomous Vehicle (AV) Pilot Program,"The Oklahoma Office of Mobility and Public Transit will establish rules
for transit agencies to implement AV pilot programs. (Reference House
Bill 1365, 2019)
",2019-05-17 00:00:00 UTC,,false,66,Laws and Regulations,"",2019-08-08 16:44:57 UTC,,2020-09-10 00:00:00 UTC,,"",AUTONOMOUS,"",DREST,"",http://www.oklegislature.gov/
12271,TX,Medium- and Heavy-Duty Grant Program,"The Texas Commission on Environmental Quality (TCEQ) provides funding
for eligible medium- and heavy-duty on-road alternative fuel vehicles or
engine repowers and replacements, as well as for associated electric
vehicle and hydrogen fueling infrastructure. Both government and
non-government entities that own and operate diesel fleets and equipment
are eligible for funding. This grant program is funded by Texas' portion
of the [Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including how to apply, see the TCEQ [Volkswagen
Environmental Mitigation
Program](https://www.tceq.texas.gov/agency/trust) website.
",,,false,5,State Incentives,"",2019-08-12 18:07:51 UTC,,,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",STATION|FLEET|GOV,""
